# Time [ps] | E_Tot [kJ/mol] | T [K] | P [bar
30.4 -1.01377 300.654846 -7.893066
30.5 -1.02327 313.419556 -1344.033569
30.6 -1.0226 305.834473 91.668579
30.7 -1.02955 323.526367 932.439636
30.8 -1.0115 291.537659 -852.183716
30.9 -1.02051 300.169098 1077.421631
31 -1.02351 303.577820 -1137.638428
31.1 -1.02949 311.833130 823.286926
31.2 -1.0279 315.140228 544.694397
31.3 -1.02177 302.871002 -938.955017
31.4 -1.02365 302.889099 -759.518066
31.5 -1.02976 315.275696 458.968079
31.6 -1.0244 300.597992 206.216248
31.7 -1.02766 311.791229 736.628723
31.8 -1.01984 296.180206 344.240906
31.9 -1.02564 289.548248 77.810425
32 -1.03946 312.532227 1124.968994
32.1 -1.03448 309.451599 -189.005493
32.2 -1.03423 301.080078 -71.067749
32.3 -1.02295 291.395477 480.186829
32.4 -1.03124 308.509064 -953.129272
32.5 -1.0377 317.444489 -320.194855
32.6 -1.02195 294.375732 -728.325806
32.7 -1.02124 297.204468 890.266907
32.8 -1.01916 302.919464 195.955261
32.9 -1.01769 290.508209 689.333313
33 -1.02055 290.947449 440.433533
33.1 -1.02121 293.016693 1775.632568
33.2 -1.02376 311.281464 -615.904053
33.3 -1.01229 293.365417 -318.083160
33.4 -1.02248 323.490845 -1026.028076
33.5 -1.0193 313.301819 303.707703
33.6 -1.02115 315.428345 -703.084534
33.7 -1.01754 315.966156 465.375793
33.8 -1.01113 297.404480 520.818420
33.9 -1.02425 312.554199 1179.223633
34 -1.02048 304.028625 1315.688477
34.1 -1.01637 292.905365 695.283264
34.2 -1.01606 291.476624 697.239807
34.3 -1.02684 314.888458 94.659668
34.4 -1.02259 315.647461 561.616760
34.5 -1.02591 312.755035 730.092957
34.6 -1.02519 321.374084 125.252930
34.7 -1.01306 285.345459 1354.770996
34.8 -1.00944 293.730652 -64.127808
34.9 -1.0083 303.384277 -1102.406128
35 -1.01007 301.136627 954.076965
35.1 -1.00717 299.183899 -1322.222900
35.2 -1.01223 297.273346 -589.750916
35.3 -1.01708 304.733643 1964.951416
35.4 -1.01509 303.833649 2209.920898
35.5 -1.03138 316.052032 949.571594
35.6 -1.02046 294.002655 1260.267822
35.7 -1.01164 298.567017 -24.583618
35.8 -1.01366 295.859161 178.116333
35.9 -1.0211 313.953247 1551.238770
36 -1.01913 298.210449 429.710999
36.1 -1.01844 297.844696 -194.082153
36.2 -1.0117 298.842682 406.610657
36.3 -1.01498 303.727844 744.309143
36.4 -1.01552 302.584717 609.313660
36.5 -1.00946 292.283478 -1555.837158
36.6 -1.0147 295.432587 -733.142395
36.7 -1.01695 300.615479 1226.136719
36.8 -1.01272 294.418304 796.109680
36.9 -1.01421 296.351471 1189.316895
37 -1.02473 310.927246 -975.574707
37.1 -1.01992 303.980225 -532.335083
37.2 -1.00823 291.100861 763.062073
37.3 -1.02178 299.046234 738.459045
37.4 -1.02374 299.684814 -156.554443
37.5 -1.0236 307.956055 763.998840
37.6 -1.03027 319.779999 -865.946167
37.7 -1.02142 297.673828 916.674011
37.8 -1.02086 293.630554 -563.082458
37.9 -1.02468 308.788696 -372.230865
38 -1.0227 302.958435 -150.353882
38.1 -1.01962 305.806427 679.366028
38.2 -1.02002 301.183258 1831.319824
38.3 -1.0274 311.197357 430.264587
38.4 -1.02585 303.223480 -780.788818
38.5 -1.02643 309.060242 1495.325684
38.6 -1.03413 316.488190 3072.539551
38.7 -1.02855 288.102325 292.731384
38.8 -1.03067 297.159027 1349.870605
38.9 -1.03038 310.228973 1386.826172
39 -1.02299 313.888611 731.195129
39.1 -1.02432 305.802368 1452.833008
39.2 -1.02715 308.463593 500.710632
39.3 -1.01957 285.689484 -527.432373
39.4 -1.02089 285.591888 -595.382629
39.5 -1.02334 301.808289 559.446106
39.6 -1.02448 300.147064 333.814758
39.7 -1.02439 296.515106 848.111145
39.8 -1.01976 291.986237 685.560730
39.9 -1.02309 304.511841 537.942566
40 -1.01864 305.587250 -314.641632
40.1 -1.01351 305.704498 862.210632
40.2 -1.01529 303.242828 449.073303
40.3 -1.02541 314.323608 1141.272217
40.4 -1.01403 306.403473 553.778015
40.5 -1.00413 279.781433 1469.619141
40.6 -1.01528 295.431488 -34.160767
40.7 -1.0217 305.006897 -236.823547
40.8 -1.01503 298.116150 644.517395
40.9 -1.01196 280.616516 -510.061340
41 -1.0305 304.736664 170.854492
